date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,no,no2,nox,so2,casos_total,poblacio_total,incidencia_1000
2004-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.17,44.33,NA,21.65,0,0,NA
2004-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.42,35.12,NA,9.83,0,0,NA
2004-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,49.71,NA,17.78,0,0,NA
2004-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.88,34.79,NA,66.39,0,0,NA
2004-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.46,33,NA,70.91,0,0,NA
2004-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.12,61.83,NA,61.74,0,0,NA
2004-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.67,37.29,NA,63.96,0,0,NA
2004-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.79,55.96,NA,42.13,0,0,NA
2004-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.04,51.38,NA,20.36,0,0,NA
2004-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,40.21,NA,15.17,0,0,NA
2004-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08,19.08,NA,10.91,0,0,NA
2004-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,17,NA,42.57,0,0,NA
2004-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.57,48.64,NA,12,0,0,NA
2004-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,62.38,NA,NA,0,0,NA
2004-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.92,52.79,NA,NA,0,0,NA
2004-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.62,25.75,NA,NA,0,0,NA
2004-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.42,37.5,NA,NA,0,0,NA
2004-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04,42.83,NA,NA,0,0,NA
2004-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96,29.54,NA,NA,0,0,NA
2004-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.18,42.68,NA,NA,0,0,NA
2004-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.04,48.38,NA,NA,0,0,NA
2004-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.79,42.08,NA,NA,0,0,NA
2004-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.04,42.42,NA,NA,0,0,NA
2004-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.83,53.04,NA,NA,0,0,NA
2004-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.04,31.46,NA,NA,0,0,NA
2004-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,22.79,NA,NA,0,0,NA
2004-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.83,40.08,NA,NA,0,0,NA
2004-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,31.33,NA,NA,0,0,NA
2004-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.25,29.25,NA,NA,0,0,NA
2004-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.88,46,NA,NA,0,0,NA
2004-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,25.12,NA,NA,0,0,NA
2004-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,29.83,NA,NA,0,0,NA
2004-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96,25.75,NA,NA,0,0,NA
2004-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.08,34.46,NA,NA,0,0,NA
2004-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.92,44.92,NA,NA,0,0,NA
2004-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46,35.88,NA,NA,0,0,NA
2004-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.21,31.46,NA,NA,0,0,NA
2004-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.38,28.48,NA,NA,0,0,NA
2004-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,13,NA,NA,0,0,NA
2004-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,23.75,NA,NA,0,0,NA
2004-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,37.2,NA,1.5,0,0,NA
2004-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64,31.93,NA,1,0,0,NA
2004-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42,33.08,NA,1.04,0,0,NA
2004-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45,28.64,NA,1.1,0,0,NA
2004-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.92,50.79,NA,2.35,0,0,NA
2004-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,25.71,NA,1.43,0,0,NA
2004-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,22.67,NA,1,0,0,NA
2004-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.92,35.33,NA,1.13,0,0,NA
2004-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.04,28.42,NA,1.26,0,0,NA
2004-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.42,27.58,NA,1.17,0,0,NA
2004-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.96,29.71,NA,1.04,0,0,NA
2004-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88,32.25,NA,4.65,0,0,NA
2004-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,34.21,NA,7.39,0,0,NA
2004-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,19.42,NA,3.35,0,0,NA
2004-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.83,48.17,NA,2.22,0,0,NA
2004-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.67,45.54,NA,1.26,0,0,NA
2004-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,36.62,NA,1,0,0,NA
2004-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38,29.12,NA,1.09,0,0,NA
2004-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.29,40.38,NA,2.61,0,0,NA
2004-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.42,41,NA,1.52,0,0,NA
2004-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,38.54,NA,1,0,0,NA
2004-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.12,51.04,NA,1.09,0,0,NA
2004-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.04,52.08,NA,1,0,0,NA
2004-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.79,56.71,NA,1.04,0,0,NA
2004-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.08,61.54,NA,1,0,0,NA
2004-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.08,57.42,NA,1.04,0,0,NA
2004-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.38,43.62,NA,1,0,0,NA
2004-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.04,43.12,NA,1,0,0,NA
2004-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.12,46.29,NA,1.04,0,0,NA
2004-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.21,55.5,NA,1.17,0,0,NA
2004-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,53.88,NA,1,0,0,NA
2004-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.62,47.71,NA,1,0,0,NA
2004-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.92,62.12,NA,1,0,0,NA
2004-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71,34.25,NA,1.52,0,0,NA
2004-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38,30.54,NA,2.74,0,0,NA
2004-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.08,49.96,NA,3.17,0,0,NA
2004-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,62.27,NA,2.36,0,0,NA
2004-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.54,34,NA,1.43,0,0,NA
2004-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65,30.75,NA,1,0,0,NA
2004-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,45.4,NA,1,0,0,NA
2004-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.71,37.54,NA,1.78,0,0,NA
2004-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,28.04,NA,1.43,0,0,NA
2004-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.96,64.29,NA,3.83,0,0,NA
2004-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.25,58.42,NA,1.91,0,0,NA
2004-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83,48.62,NA,1,0,0,NA
2004-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.83,68.38,NA,1.04,0,0,NA
2004-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.33,54.04,NA,1.43,0,0,NA
2004-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08,32.25,NA,1.83,0,0,NA
2004-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88,25.75,NA,1,0,0,NA
2004-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.46,57.79,NA,3.17,0,0,NA
2004-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.67,46.12,NA,1.78,0,0,NA
2004-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.04,46,NA,1.74,0,0,NA
2004-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5,63.17,NA,1.09,0,0,NA
2004-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.52,42.26,NA,1.36,0,0,NA
2004-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.21,40.08,NA,2.43,0,0,NA
2004-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.67,37,NA,1.96,0,0,NA
2004-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.61,68.09,NA,1,0,0,NA
2004-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.52,74.57,NA,1,0,0,NA
2004-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42,74.42,NA,1,0,0,NA
2004-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.46,68.46,NA,1,0,0,NA
2004-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.75,59.42,NA,1.04,0,0,NA
2004-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.42,38.33,NA,1,0,0,NA
2004-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.96,20.67,NA,1,0,0,NA
2004-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.25,25.67,NA,4.09,0,0,NA
2004-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.83,43.88,NA,3.96,0,0,NA
2004-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.96,51.25,NA,3.13,0,0,NA
2004-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.91,44.78,NA,1.68,0,0,NA
2004-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.79,13.12,NA,9.52,0,0,NA
2004-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58,13.21,NA,9.09,0,0,NA
2004-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,17.04,NA,6.04,0,0,NA
2004-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.54,27.96,NA,5.65,0,0,NA
2004-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.54,20.12,NA,2.04,0,0,NA
2004-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.54,13.71,NA,1,0,0,NA
2004-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.62,20.75,NA,1.13,0,0,NA
2004-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.79,15.12,NA,1,0,0,NA
2004-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.29,22.54,NA,3,0,0,NA
2004-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.04,24.58,NA,3.48,0,0,NA
2004-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.79,24.25,NA,1.52,0,0,NA
2004-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.96,13.38,NA,1,0,0,NA
2004-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.17,12.83,NA,1.17,0,0,NA
2004-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.42,14.58,NA,2.04,0,0,NA
2004-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.75,9.75,NA,1,0,0,NA
2004-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.67,18.46,NA,1.87,0,0,NA
2004-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.21,24.29,NA,1.21,0,0,NA
2004-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.04,16.96,NA,1.22,0,0,NA
2004-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.17,14.71,NA,1,0,0,NA
2004-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.08,13.62,NA,1,0,0,NA
2004-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.88,15.33,NA,6.26,0,0,NA
2004-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.67,11.46,NA,2.78,0,0,NA
2004-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,17.62,NA,1,0,0,NA
2004-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.83,12.88,NA,1,0,0,NA
2004-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.79,22.96,NA,2.61,0,0,NA
2004-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.55,39.68,NA,5.86,0,0,NA
2004-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.12,44.62,NA,2.3,0,0,NA
2004-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.21,50.38,NA,5.96,0,0,NA
2004-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.62,57.46,NA,1.74,0,0,NA
2004-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71,28.08,NA,1,0,0,NA
2004-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,9.48,NA,1,0,0,NA
2004-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.79,60.42,NA,4.22,0,0,NA
2004-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.17,64.42,NA,1.83,0,0,NA
2004-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.29,68.04,NA,8.78,0,0,NA
2004-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.04,62.54,NA,2.09,0,0,NA
2004-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.54,67.5,NA,2.04,0,0,NA
2004-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.71,51.96,NA,1.13,0,0,NA
2004-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.08,45.67,NA,3.35,0,0,NA
2004-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.29,61.75,NA,1.48,0,0,NA
2004-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.62,45.88,NA,1.17,0,0,NA
2004-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46,52.75,NA,2.61,0,0,NA
2004-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.29,62.25,NA,6.35,0,0,NA
2004-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.21,57.79,NA,1.3,0,0,NA
2004-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.96,54.08,NA,3.65,0,0,NA
2004-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.92,48.54,NA,1.83,0,0,NA
2004-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,42.79,NA,1.17,0,0,NA
2004-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5,42.12,NA,6.6,0,0,NA
2004-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96,0,0,NA
2004-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.67,0,0,NA
2004-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42,0,0,NA
2004-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.58,0,0,NA
2004-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA
2004-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
2004-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46,0,0,NA
2004-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42,0,0,NA
2004-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,0,0,NA
2004-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,0,0,NA
2004-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,0,0,NA
2004-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29,0,0,NA
2004-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,0,0,NA
2004-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.25,83.88,NA,5.68,0,0,NA
2004-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.08,71.38,NA,8.92,0,0,NA
2004-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.75,52.79,NA,1.38,0,0,NA
2004-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.46,26.08,NA,1,0,0,NA
2004-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.83,44.04,NA,4.54,0,0,NA
2004-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,17.96,NA,7.75,0,0,NA
2004-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.67,51.08,NA,2.25,0,0,NA
2004-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.58,62.79,NA,3.25,0,0,NA
2004-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.54,63.75,NA,2.92,0,0,NA
2004-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,59.62,NA,3.17,0,0,NA
2004-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.83,42.62,NA,9.88,0,0,NA
2004-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21,24.29,NA,1.54,0,0,NA
2004-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,32.5,NA,1.83,0,0,NA
2004-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,41.75,NA,1,0,0,NA
2004-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.96,50.17,NA,6.88,0,0,NA
2004-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.62,79.04,NA,9.08,0,0,NA
2004-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.17,79.83,NA,7.17,0,0,NA
2004-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.04,51.67,NA,9.17,0,0,NA
2004-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.17,31.21,NA,14.71,0,0,NA
2005-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.12,28.5,NA,1,0,0,NA
2005-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.04,45,NA,1,0,0,NA
2005-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.79,64.17,NA,5.71,0,0,NA
2005-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.92,55.54,NA,1.25,0,0,NA
2005-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.83,47,NA,2.29,0,0,NA
2005-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.08,71.79,NA,7.83,0,0,NA
2005-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.21,59.5,NA,9.58,0,0,NA
2005-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.58,50.67,NA,3.54,0,0,NA
2005-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.25,73.71,NA,3.42,0,0,NA
2005-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.77,56.27,NA,2.36,0,0,NA
2005-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.46,55,NA,2.17,0,0,NA
2005-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.12,76.67,NA,5.58,0,0,NA
2005-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.79,85.42,NA,5.08,0,0,NA
2005-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.04,65.58,NA,8.33,0,0,NA
2005-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25,55.92,NA,20.42,0,0,NA
2005-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.29,45.75,NA,1,0,0,NA
2005-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.12,43.88,NA,1,0,0,NA
2005-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.29,29.71,NA,NA,0,0,NA
2005-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
2005-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0,0,NA
2005-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,0,0,NA
2005-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA
2005-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,0,0,NA
2005-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,NA
2005-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
2005-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
2005-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
2005-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
2005-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
2005-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
2005-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,90.91,NA,1,0,0,NA
2005-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.83,75.21,NA,1.83,0,0,NA
2005-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.42,74.33,NA,1.62,0,0,NA
2005-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.04,85.5,NA,2.21,0,0,NA
2005-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.67,68.83,NA,5.62,0,0,NA
2005-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.42,58.38,NA,1,0,0,NA
2005-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.75,76.12,NA,1,0,0,NA
2005-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.75,71.25,NA,1,0,0,NA
2005-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.75,77.12,NA,NA,0,0,NA
2005-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.58,64.58,NA,NA,0,0,NA
2005-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,74.96,NA,NA,0,0,NA
2005-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.92,54.67,NA,NA,0,0,NA
2005-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,20.83,NA,NA,0,0,NA
2005-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.67,30.71,NA,NA,0,0,NA
2005-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.54,57.58,NA,NA,0,0,NA
2005-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.12,63.42,NA,NA,0,0,NA
2005-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.46,52.21,NA,NA,0,0,NA
2005-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.25,73.83,NA,NA,0,0,NA
2005-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.71,61.42,NA,NA,0,0,NA
2005-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,49.38,NA,NA,0,0,NA
2005-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.13,48.35,NA,1.5,0,0,NA
2005-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.75,68.71,NA,2.46,0,0,NA
2005-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.89,60.67,NA,1.04,0,0,NA
2005-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,0,0,NA
2005-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,0,0,NA
2005-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12,0,0,NA
2005-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17,0,0,NA
2005-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,0,0,NA
2005-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,0,0,NA
2005-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12,0,0,NA
2005-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,0,0,NA
2005-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1,88.3,NA,4.13,0,0,NA
2005-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.58,31.62,NA,2.88,0,0,NA
2005-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,42.21,NA,1.83,0,0,NA
2005-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.38,67.29,NA,4.21,0,0,NA
2005-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.92,64.25,NA,5.17,0,0,NA
